Problem5Modes.txt Nvertices=1568 Nmodes=6
Mode 0 :Average Vertex Values
  -9.4216520,    4.7338390,  -37.9854130
 -27.0265200,    8.1692730,  -37.0682370
 -23.7884960,    8.5191180,  -37.9887870
 -19.6899010,    9.0495970,  -37.3787200
 -16.4646440,    8.3662940,  -38.5988690
 -13.6587120,    7.9484760,  -38.1699160
 -16.9561020,    9.9837660,  -36.9016450
 -26.5904740,  -31.6019520,  -32.5593030
 -23.3992870,  -32.0939970,  -32.7887360
 -20.4628650,  -32.0668000,  -33.6235420
 -17.0686000,  -31.3878200,  -33.9331780
 -30.7996210,  -29.7615410,  -32.5698390
 -12.9342220,  -30.0205320,  -34.2265080
  -9.7747840,  -28.5794360,  -33.7734180
 -34.2044580,  -27.7071970,  -32.3711750
  -6.5924840,  -25.6185070,  -34.2803060
 -37.3383940,  -24.0768730,  -33.3316250
  -2.5084630,  -22.3980430,  -33.5970020
 -39.9756620,  -20.2739330,  -32.7160270
  -0.8253490,  -19.5459700,  -32.5514560
 -39.7683940,  -16.7393010,  -33.2762240
   0.0009490,  -16.2340750,  -33.3103010
   0.1310990,  -12.8304580,  -33.0612670
 -40.2909960,   -9.2232630,  -33.5150300
  -1.8319990,   -8.7858140,  -32.7543970
 -42.3442560,   -5.7046010,  -32.4092410
  -3.0931200,   -5.5745820,  -33.7982880
 -40.2610340,   -0.9238660,  -34.1375740
  -3.7156620,   -2.8629440,  -34.6810380
 -38.5810980,    1.7717030,  -33.7455460
  -5.4496500,    1.3764200,  -34.7095150
 -33.8154540,    6.1140020,  -34.4643150
  -6.9241680,    4.6494580,  -33.5436050
 -30.4761590,    7.3216630,  -35.7248260
 -27.4188550,    9.5831790,  -34.4157230
 -13.0024600,    8.6714040,  -35.1936440
  -9.8741770,    7.8876570,  -33.2636940
 -23.4526300,   10.4470270,  -34.5154060
 -20.1710210,   11.2282010,  -34.4942710
 -16.8177100,   10.5715770,  -34.8522780
 -26.9461630,  -31.9346280,  -30.0033020
 -23.5098260,  -32.7408410,  -30.4118120
 -20.0505720,  -32.6325060,  -30.8828530
 -16.7295240,  -31.9217610,  -31.0959910
 -30.3492390,  -30.6182690,  -29.3592970
 -12.2815960,  -30.5503900,  -30.8514100
 -10.2815340,  -29.3526730,  -30.8146530
 -35.2510000,  -27.2727670,  -29.1077290
  -5.8321380,  -26.4784340,  -30.5098910
 -38.4662680,  -23.9589160,  -29.9848670
  -1.7356620,  -22.5386620,  -29.0263040
 -41.0965770,  -20.1873930,  -28.9820280
  -0.3005220,  -19.6205940,  -29.4191610
 -41.8296950,  -16.1415390,  -29.8957710
   0.1252940,  -16.2761460,  -30.0194660
 -40.3369640,  -12.8510840,  -30.5922130
   0.2779500,  -12.4388070,  -30.3545450
 -43.3685140,   -8.3401210,  -29.1582610
  -0.2465550,   -8.8632160,  -29.8948480
 -43.6055250,   -5.0039050,  -28.3153640
  -1.6644590,   -5.5788690,  -30.4387650
 -42.5842460,   -2.3438560,  -29.4948640
 -41.2258940,   -0.1536190,  -30.1032250
  -2.9488940,   -3.1578550,  -30.9344620
  27.5452680,   -1.3646550,  -28.7310330
 -39.0496980,    2.9814680,  -29.9141950
  -5.5161350,    1.1342900,  -31.9016740
  24.5595430,    2.1862300,  -29.4628500
  27.6513520,    2.3840620,  -30.4936650
  30.0524110,    2.4361620,  -28.8539430
 -36.7767880,    5.3487660,  -29.8424180
  -6.8484010,    4.4619720,  -30.9257570
  24.3396790,    4.8306810,  -30.2448480
  27.4707790,    5.4167080,  -29.9254370
 -33.5929040,    7.6135040,  -30.8784610
 -31.0483220,    9.2371310,  -30.8279000
 -27.3996130,   10.4764540,  -30.5431140
 -13.3959470,    9.6358480,  -32.4855980
  -9.6028270,    8.0626740,  -29.5798290
  24.0071670,    8.5640300,  -30.5794750
  27.6632310,    8.8590510,  -30.3232840
 -23.1249140,   11.6929460,  -31.0673910
 -19.9224060,   11.9996460,  -31.1689220
 -16.6434140,   11.4612820,  -31.4495020
  20.5016910,   12.2349350,  -31.3373180
  24.5513360,   11.9259520,  -31.0163290
  26.7799890,   11.7689210,  -29.6415010
  16.6378740,   16.3600150,  -31.0764220
  19.6448460,   16.1852940,  -31.2223810
  13.1554820,   18.9904790,  -30.6276940
  15.5299920,   19.0606680,  -31.2551800
  18.7127550,   18.7887910,  -30.0049940
  15.8108110,   20.4817780,  -30.1429030
 -30.4436950,  -30.7310630,  -26.0180480
 -27.1298420,  -32.0842410,  -26.7896170
 -23.3383950,  -32.8320510,  -27.2703720
 -19.9719580,  -32.7891570,  -27.5610870
 -16.4849670,  -32.3515090,  -27.8383040
 -33.1177830,  -29.2357020,  -25.8210800
 -12.3478260,  -31.0643820,  -27.2849330
  -9.1422020,  -29.4964550,  -26.6159220
 -36.5318240,  -26.4605560,  -26.4245250
  -5.4520050,  -26.8632790,  -26.4610140
 -39.3150120,  -23.4608960,  -26.7587610
  -2.2000030,  -23.3530700,  -24.8557150
 -41.1895700,  -20.3638000,  -25.4785780
   0.0547470,  -19.7318540,  -26.0672180
   1.3622570,  -16.2176970,  -26.5014040
 -44.0061630,  -12.4611510,  -25.2386570
   1.7912280,  -12.5949960,  -26.8430220
  20.1497070,   -9.6419740,  -21.9664350
 -44.4571290,   -8.6527000,  -24.7584220
   1.7695650,   -8.8091110,  -26.9683030
  18.4256840,   -7.9836240,  -23.3201920
  20.0536490,   -8.3215710,  -23.1789070
  23.1810980,   -8.6605840,  -24.5597190
  30.0096900,   -6.9943810,  -24.0043280
 -43.6758630,   -5.1546500,  -24.6408710
   1.7130740,   -6.1243940,  -26.6321860
  21.2107600,   -5.4937640,  -24.5469560
  23.7720860,   -4.8686000,  -26.1176480
  27.0930650,   -5.0068360,  -25.9280550
  30.0174640,   -4.8974040,  -26.1812120
  32.3153070,   -4.0546460,  -24.0560960
 -41.9951690,   -0.9828980,  -25.6654560
  -0.9681440,   -2.9613260,  -27.7374350
  24.0710320,   -1.9118170,  -27.1418990
  31.4858300,   -0.7657370,  -26.1529730
 -39.4367450,    2.7640330,  -26.0647930
  -4.1252880,    1.5216610,  -28.6744820
  21.6520940,    1.9178310,  -27.2094250
  31.1336860,    2.1253580,  -26.9468070
 -37.1122730,    5.4083280,  -26.7262670
  -5.4472670,    4.5388000,  -27.5219330
  20.5514530,    4.9354410,  -28.1164960
  31.2903510,    5.9251450,  -27.4302870
 -35.2292950,    7.1085600,  -27.0976590
 -33.8161190,    8.0456250,  -27.3849890
 -30.3654810,   10.0428380,  -27.6213300
 -10.1645190,    8.6912510,  -25.7187420
  19.7238020,    8.6326350,  -28.5691030
  30.8888320,    9.0732060,  -27.5892090
 -26.4677400,   11.6969420,  -26.6301140
 -23.4730910,   12.2625730,  -27.2934390
 -20.5903980,   12.4977060,  -27.4941630
 -16.6746830,   12.0906710,  -27.8001510
 -13.9317400,   10.8955440,  -27.5305780
  16.0880970,   12.3730210,  -29.0272890
  27.1588810,   14.7597350,  -27.5974930
  30.2160300,   12.0397460,  -26.7537410
  13.2212530,   15.7698390,  -29.4976320
  24.0204070,   16.0789010,  -28.2967320
  11.7611270,   18.9504030,  -28.7725120
  19.8292350,   20.1954910,  -28.2922180
  23.6505750,   18.8126780,  -27.0581340
  12.4034610,   21.6563960,  -28.8139980
  16.0576180,   21.8988920,  -29.4159330
 -26.5547370,  -32.4029640,  -23.4896180
 -23.4993110,  -32.7384280,  -23.9581820
 -20.1336740,  -32.5295600,  -24.2541890
 -16.4711490,  -32.1023500,  -24.1065250
 -13.6736900,  -31.3199400,  -23.9745870
 -30.9938390,  -30.1369490,  -22.9952210
  -9.6632130,  -29.2536410,  -23.1136270
 -34.3616990,  -27.8659650,  -22.3892910
  -5.6993920,  -26.5091160,  -21.3686300
 -37.5859790,  -25.1162110,  -22.3938740
  -2.4880200,  -23.2239580,  -21.1681160
 -41.1649880,  -19.8539250,  -22.2345070
   0.9043380,  -19.8383920,  -22.5734900
 -42.7360380,  -15.6779970,  -22.0331080
   2.2617640,  -16.9320680,  -23.6067250
  21.2584770,  -13.4070920,  -20.7623480
 -43.2138100,  -12.4544770,  -21.5535780
   5.7923370,  -11.7625110,  -22.5277720
  20.0297020,  -10.9034180,  -21.4852830
  23.6152360,  -11.9753430,  -21.3838250
 -43.5216120,   -8.9078520,  -21.6347860
   5.7242260,   -8.7581390,  -24.0853880
   9.0937410,   -8.7677260,  -22.8068950
  12.7560810,   -9.3288750,  -21.4210790
  17.1280330,   -8.5354510,  -21.8811690
  27.0659500,   -9.1499920,  -23.4632700
  30.5354900,   -7.4265450,  -22.7242110
 -43.5353240,   -5.4297080,  -21.0250050
   5.8570680,   -5.2413180,  -23.3871050
  17.5488690,   -5.7656440,  -22.7177870
  33.7503590,   -4.2577810,  -21.9495140
 -41.1939030,   -0.8675480,  -22.1597110
   2.1694930,   -2.4685680,  -24.5747660
   4.9976410,   -2.6352860,  -23.3614400
  20.8485870,   -1.9780210,  -24.2609910
  34.0170270,   -1.3994220,  -22.7087170
  -0.9176650,    1.4404720,  -24.9473610
  19.8173440,    1.6287920,  -24.6921650
  32.4232280,    2.2522520,  -24.9545150
 -37.3227180,    4.9046220,  -23.2101110
  -4.7908380,    5.2450630,  -24.9149950
  19.0714000,    4.7740070,  -25.0140830
  33.3744150,    6.0124520,  -23.7920670
 -33.5806610,    8.0505120,  -23.4943790
 -30.9602450,    9.6710870,  -23.0549660
  -8.8818360,    8.7126300,  -22.2080480
  16.9657220,    9.4454260,  -25.6798660
  33.3380930,    8.9342750,  -23.6608750
 -26.7247700,   11.3625140,  -23.4245400
 -23.5281250,   11.9007340,  -23.9454910
 -20.0530190,   11.8786540,  -24.0326000
 -16.6244080,   11.8355600,  -24.2857240
 -13.3525520,   11.1098460,  -24.3241540
 -11.2974280,   10.0255210,  -23.2480930
  13.9058710,   12.7301390,  -24.7910330
  32.5420320,   12.2470920,  -23.3274440
  12.4434410,   15.5660580,  -24.6960620
  30.4560150,   15.0542580,  -23.4868880
  10.9604910,   18.8523570,  -24.9868100
  26.8142400,   19.0176380,  -23.9925150
  15.9791380,   24.0718670,  -26.3082440
  20.0179650,   23.0855770,  -25.7129280
  23.1243320,   22.2684750,  -24.3588590
 -26.6288100,  -31.2609950,  -20.0557090
 -23.3443430,  -32.0731720,  -20.6848250
 -19.8152910,  -32.0333440,  -20.6730700
 -16.8108320,  -31.5715410,  -20.7533890
 -30.0729490,  -30.0559040,  -19.8801710
 -12.7632430,  -29.9417990,  -19.6766820
  -9.5527360,  -28.0709810,  -19.0178640
 -34.1046850,  -26.8835050,  -18.4643770
  -7.3799490,  -25.8775390,  -17.7659130
 -38.3122800,  -22.8973630,  -19.0305030
  -3.4267860,  -22.8980740,  -17.5297740
 -40.4160190,  -19.9993890,  -19.2141350
  -1.4219350,  -20.9772830,  -17.3446730
 -41.4525130,  -16.2856590,  -18.2473130
   3.2014430,  -17.0712400,  -21.0769680
   5.9073440,  -15.0742610,  -19.9074580
  23.5516220,  -14.1750810,  -17.6864590
 -42.1399210,  -12.6721770,  -17.7690800
   9.5801510,  -12.6378740,  -19.5317010
  13.1138620,  -11.7417800,  -18.8485580
  16.3746970,  -12.2120170,  -18.5103220
  19.2749970,  -12.1451850,  -19.4380310
  26.6972400,  -12.4429790,  -19.2385530
 -42.6788600,   -8.7934420,  -18.4217620
  30.7866500,   -9.1696030,  -20.0526220
 -42.6091450,   -5.1900020,  -18.2982070
  13.0910630,   -5.6510660,  -22.1492560
  34.2416350,   -4.7291710,  -19.0344490
 -41.0985090,   -0.9767410,  -18.6253540
   9.8477800,   -1.3146330,  -21.7488370
  13.2155590,   -1.4444490,  -22.1076960
  16.9930260,   -1.2954800,  -22.2620530
  35.0976290,   -0.4528500,  -21.0540100
 -38.4598310,    2.0654410,  -19.1433210
   2.1893180,    1.2598460,  -22.9653400
   5.7918970,    0.9057120,  -21.5234170
  13.6788630,    0.9336650,  -20.8636930
  16.6931010,    1.5569280,  -21.9734340
  34.9178410,    2.2389370,  -21.3733450
 -33.4490290,    6.7829450,  -19.2901490
  -3.8173610,    6.5720400,  -21.3999250
  -0.6225540,    5.6078330,  -21.4275810
   1.2117670,    4.3742500,  -21.1532490
  16.7091470,    4.7272220,  -21.7824420
  35.1494060,    5.7878270,  -20.7469150
 -30.6042170,    8.8232930,  -19.2764150
 -16.6044870,    9.8759390,  -19.9234260
  -8.8467430,    8.3892930,  -18.4250860
  16.5614210,    8.5985450,  -22.7178190
  35.0666920,    9.0895510,  -19.8900860
 -26.8940290,   10.5471120,  -20.3775980
 -23.6010310,   11.6608270,  -20.3215460
 -20.8138090,   12.0296790,  -20.7187100
 -13.5202040,   10.3602120,  -20.3718740
  15.3787970,   12.3964390,  -20.7405700
  33.8067170,   12.6153890,  -20.2668280
  13.0284440,   16.0642350,  -19.3794500
  31.4784970,   16.1257510,  -21.1688050
  11.6583900,   19.3907790,  -19.8316770
  12.9631720,   22.7518580,  -21.5658470
  23.0675200,   23.9879900,  -21.7484940
  25.9305180,   22.2537430,  -21.5160990
  17.1208480,   25.3049490,  -21.3390790
 -25.9113610,  -30.9619040,  -16.9639250
 -19.8429370,  -31.7026050,  -17.6572800
 -27.5241130,  -28.9310550,  -15.7252550
 -23.4017190,  -30.1552600,  -16.1250960
 -20.2885180,  -30.3287680,  -15.9678570
 -16.7166150,  -29.6857850,  -16.3130260
 -10.5666810,  -27.9861450,  -16.5993420
 -30.8892240,  -26.7915350,  -15.0977190
 -12.5134610,  -27.0248730,  -14.8983450
  -9.4009430,  -25.6566330,  -15.1536660
  -7.7875970,  -25.0518750,  -16.0076320
 -37.4096210,  -22.4859350,  -16.4187500
 -34.5513870,  -24.2791820,  -15.1286350
  -5.8500890,  -22.9573770,  -14.4986800
 -37.7318370,  -20.3462360,  -15.0370370
  -1.5259270,  -20.1290980,  -13.9802980
   1.9516470,  -18.7218150,  -16.2589930
 -40.1256000,  -16.1727700,  -15.2943920
   5.7443700,  -16.5727360,  -16.4912560
   9.5417130,  -14.7535550,  -16.2932840
  13.0193040,  -14.5275610,  -15.4487940
  16.4629350,  -15.3654580,  -15.3600820
  19.8767310,  -16.0403520,  -15.7937090
  23.4937060,  -15.3346780,  -15.1990950
  25.0324770,  -14.3972070,  -14.8698590
 -40.9441540,  -12.8099190,  -15.5905960
  27.6964160,  -12.5260520,  -15.2608800
 -41.0485030,   -8.7229580,  -14.8282250
  31.3311790,   -9.3911910,  -15.7394650
 -40.6433570,   -5.1074770,  -15.7423200
  34.7740810,   -5.3949260,  -15.9697410
 -37.6531770,   -0.6391370,  -14.8210240
 -36.5346820,    2.0230710,  -15.4198730
   9.2593760,    1.5645170,  -19.9857350
  35.9519390,    2.8239520,  -17.6023720
 -34.6088580,    4.7448020,  -15.9487170
   5.2514490,    4.6422130,  -18.5745450
   9.5227870,    5.2688930,  -16.5623910
  13.7435220,    4.4601330,  -18.3521430
  36.5160830,    5.9549310,  -17.5127130
 -30.5418900,    7.1481940,  -15.8767180
 -27.6157260,    7.9995730,  -16.3970800
 -23.2765840,    8.4990950,  -17.3949480
 -20.3556750,    8.3146130,  -17.3254870
 -16.8998760,    8.2700900,  -16.2587510
 -12.5044330,    7.9158730,  -15.4349160
  -8.1813510,    8.2150300,  -14.9018310
  -4.4997440,    8.4209040,  -16.5552200
  -1.1969660,    7.9496590,  -17.7189610
   2.0061390,    7.6605170,  -17.1146480
  15.8703860,    8.4802920,  -19.4617370
  36.2919930,    8.7947180,  -16.6467600
 -23.6208360,   10.9627530,  -19.1617370
  14.1930880,   12.7074980,  -15.0407140
  34.7059490,   12.5963410,  -16.6562280
  13.7100020,   16.1954480,  -14.7643870
  32.3101920,   16.7710660,  -17.3581500
  11.6266740,   19.3781720,  -15.3878350
  30.5231860,   19.9773370,  -16.8606070
  12.6674650,   22.3913180,  -17.0444690
  23.8615950,   24.5486130,  -17.9420820
  27.0174670,   22.9666070,  -17.0892970
  29.0966300,   21.6102000,  -16.2665670
  14.8900470,   24.0397170,  -17.4372840
  16.9388060,   25.1256740,  -17.5475050
  19.6663500,   25.5357860,  -17.4800080
 -29.9343700,  -25.6289370,  -12.3699980
 -27.4672070,  -26.3941120,  -11.0629260
 -24.0535950,  -27.2177190,  -11.9495520
 -20.1415530,  -27.2970560,  -11.6812910
 -15.8046000,  -26.9109390,  -12.5952990
 -13.3530240,  -26.0291370,  -12.1301730
 -33.7104480,  -22.9446360,  -12.3424160
  -9.2289860,  -23.3817260,  -12.2752010
 -35.3725140,  -19.9287920,  -11.7342630
  -5.4438870,  -20.2515860,  -10.7384310
  -1.9850300,  -19.2777490,  -11.6241890
   2.1424790,  -18.6880810,  -12.6766180
  19.8810000,  -17.5475670,  -11.7488000
 -37.6226480,  -16.7015570,  -11.9818580
   6.0946700,  -16.5033350,  -11.5413810
   9.5550500,  -15.9161780,  -12.0331510
  13.1599270,  -15.6620500,  -12.8168950
  16.2759850,  -16.5838050,  -12.8005420
  23.2963720,  -15.6109220,  -12.0622520
 -38.4104340,  -12.9979140,  -11.9548470
  27.2284720,  -12.5515590,  -12.0564590
 -38.2595790,   -8.9090850,  -11.0079230
  31.3291430,   -8.9725770,  -12.0287960
 -38.0676670,   -6.0823120,  -11.5066640
  34.6304260,   -5.6875480,  -11.7750290
 -35.3851460,   -1.1497690,  -12.1603030
 -27.5248250,   -0.8887750,  -11.7904940
  37.3245000,    0.1344660,  -15.2498070
 -34.2978480,    2.0241010,  -13.0977120
 -30.7126900,    2.0093640,  -13.3701230
 -27.6145720,    1.7998620,  -12.8339850
 -24.2847100,    2.2778170,  -13.1033550
  36.9915810,    3.2174290,  -14.9594510
 -33.4997690,    3.5737980,  -14.6876760
 -31.1185720,    4.0473150,  -13.7872970
 -26.8623420,    4.9861950,  -14.2688990
 -23.9846780,    4.8742460,  -13.9548040
 -20.4892990,    4.5051220,  -13.1121370
 -17.2273530,    5.3314550,  -12.4683070
  37.1475650,    5.4638170,  -13.9927350
 -12.4736630,    6.9626010,  -11.7099770
  -8.0421330,    8.1277930,  -11.1951460
  -4.4177740,    8.8676370,  -12.9414840
  -1.1994090,    8.9149000,  -14.0253480
   2.2589400,    9.4793830,  -13.1339190
   5.4400880,    8.9181140,  -14.1513430
   8.8920580,    8.4216190,  -14.6110290
  12.3616050,    8.7741550,  -13.8308830
  36.5525130,    9.5324510,  -12.9812040
  12.9376230,   12.8377540,  -12.2115520
  11.3883640,   16.2033880,  -10.9806930
  34.5366330,   15.4343750,  -13.7164830
  10.7088230,   19.7256190,  -12.4128490
  30.6753550,   20.4852710,  -13.3366340
  12.2821630,   22.9237880,  -13.1178280
  23.0076080,   24.9417540,  -13.6265850
  26.4390550,   23.2531780,  -12.5726650
  16.7678490,   25.4261590,  -13.8711590
  19.8942580,   25.6643900,  -13.5851750
 -20.5661690,  -25.7121290,   -9.7829270
 -30.5699440,  -22.2687330,   -9.2063520
 -27.0921740,  -22.8480620,   -8.6198710
 -23.4678210,  -23.3066720,   -8.2730910
 -20.4854010,  -23.5219980,   -8.7318210
 -16.5036630,  -23.1772910,   -9.3842490
 -13.5444750,  -23.3469920,   -9.5995820
 -31.2666400,  -19.8112260,   -8.4710250
 -12.6149620,  -19.2164310,   -8.2219340
  -9.2270270,  -19.6473130,   -8.5490400
   1.7143200,  -17.9080360,   -9.9398700
  16.3826880,  -17.7836780,   -8.8223150
 -34.8609680,  -15.7734600,   -8.4335320
 -31.4942410,  -16.3022850,   -7.7934420
  -5.6612430,  -17.6965490,   -7.4940100
  -1.2712550,  -17.5465330,   -8.1788190
   1.7717700,  -15.9001100,   -5.9681840
   6.0336100,  -15.9859100,   -7.5672700
   9.2243440,  -16.1500110,   -8.3759280
  21.3755030,  -16.5733020,   -8.0116650
 -34.4099660,  -12.6537920,   -7.8472130
  24.6666310,  -13.6891710,   -7.6544640
 -34.8700890,   -9.2679330,   -7.8626630
  27.8969520,  -10.8203960,   -8.3168310
 -33.9510990,   -5.4484750,   -9.6436180
 -31.0116270,   -5.3916280,   -8.8359190
 -27.6918700,   -6.1009270,   -8.3736490
  31.6522520,   -7.2480350,   -8.3181460
  34.4660430,   -4.7057670,   -8.7642650
  37.5571760,   -2.1526780,  -10.7940240
 -33.6972660,   -2.2595210,   -9.4235910
 -31.6047050,   -2.3526040,  -10.3208380
 -24.4059810,   -2.1852200,   -9.2413390
  38.8552820,    0.2515560,  -11.0761070
 -21.0730880,    1.0410840,   -9.1121170
  38.9053430,    2.9949380,  -11.3512220
 -16.4459140,    4.0877100,   -9.0987070
  38.0584990,    6.4103990,  -11.4014710
 -11.8875880,    6.3183010,   -8.5274370
  -8.1805950,    7.8126260,   -7.7288450
  -3.9619810,    9.2274060,   -8.4830200
  37.8713710,    9.5027700,   -9.6256490
  -0.3602540,   10.4489310,   -7.9675680
   2.0302720,   10.8756930,   -9.1383080
   5.1506630,   12.3063510,   -8.6724390
   8.5788430,   12.5216640,   -9.9143770
  36.7044480,   12.8437730,   -9.5554060
   7.8284410,   16.5449140,   -8.0701120
  34.6334730,   16.1716220,  -10.1826300
  35.7166300,   14.7693190,   -9.6071750
   8.4880250,   19.4236480,   -8.4614330
  30.8126990,   20.3650380,   -8.7852510
  32.8425380,   18.0774040,   -9.7779030
  12.0096840,   23.9926390,   -9.9613510
  23.7845540,   24.5871470,   -9.7285420
  26.9715670,   23.2320460,   -8.5587130
  28.7498620,   22.0239190,   -8.2662110
  19.7691050,   25.9927520,   -9.9986700
 -24.0389600,  -20.0211410,   -6.6304410
 -20.5483620,  -19.8561640,   -6.5589570
 -17.2767310,  -19.7050040,   -6.8402430
 -27.5057160,  -16.7164120,   -7.2874010
 -24.5362410,  -16.9174740,   -6.1572210
